accuracy,f1 weighted,f1 macro,f1 micro,run,train time,predict time,dataset name,model,model kwargs,model size,experiment name,train samples,test samples,classes,discriminators,seed
0.6190476190476191,0.6207126207126207,0.6207126207126208,0.6190476190476191,1,0.1163792610168457,0.004797458648681641,image_segmentation,random-forest,{},497033,image_segmentation experiment,168,42,7,7,1702344333
0.6190476190476191,0.6207126207126207,0.6207126207126208,0.6190476190476191,2,0.10011768341064453,0.004408359527587891,image_segmentation,random-forest,{},497033,image_segmentation experiment,168,42,7,7,1702344333
0.6190476190476191,0.6207126207126207,0.6207126207126208,0.6190476190476191,3,0.10143280029296875,0.004243612289428711,image_segmentation,random-forest,{},497033,image_segmentation experiment,168,42,7,7,1702344333
0.5238095238095238,0.527838827838828,0.5278388278388279,0.5238095238095238,1,0.001949310302734375,0.00011682510375976562,image_segmentation,decision-tree,{},5125,image_segmentation experiment,168,42,7,7,1702344333
0.5238095238095238,0.527838827838828,0.5278388278388279,0.5238095238095238,2,0.0018682479858398438,0.00011992454528808594,image_segmentation,decision-tree,{},5125,image_segmentation experiment,168,42,7,7,1702344333
0.5238095238095238,0.527838827838828,0.5278388278388279,0.5238095238095238,3,0.0018661022186279297,0.00011873245239257812,image_segmentation,decision-tree,{},5125,image_segmentation experiment,168,42,7,7,1702344333
0.5952380952380952,0.5912087912087911,0.5912087912087911,0.5952380952380952,1,0.014881610870361328,0.00019502639770507812,image_segmentation,logistic-regression,{},1863,image_segmentation experiment,168,42,7,7,1702344333
0.5952380952380952,0.5912087912087911,0.5912087912087911,0.5952380952380952,2,0.014591217041015625,0.00013446807861328125,image_segmentation,logistic-regression,{},1863,image_segmentation experiment,168,42,7,7,1702344333
0.5952380952380952,0.5912087912087911,0.5912087912087911,0.5952380952380952,3,0.014250755310058594,0.00014472007751464844,image_segmentation,logistic-regression,{},1863,image_segmentation experiment,168,42,7,7,1702344333
0.5476190476190477,0.5476190476190477,0.5476190476190477,0.5476190476190477,1,0.00044083595275878906,0.03888869285583496,image_segmentation,knn,{},27584,image_segmentation experiment,168,42,7,7,1702344333
0.5476190476190477,0.5476190476190477,0.5476190476190477,0.5476190476190477,2,0.0005435943603515625,0.0006496906280517578,image_segmentation,knn,{},27584,image_segmentation experiment,168,42,7,7,1702344333
0.5476190476190477,0.5476190476190477,0.5476190476190477,0.5476190476190477,3,0.00046133995056152344,0.0005550384521484375,image_segmentation,knn,{},27584,image_segmentation experiment,168,42,7,7,1702344333
0.5476190476190477,0.5347985347985348,0.5347985347985348,0.5476190476190477,1,0.0008924007415771484,0.0003292560577392578,image_segmentation,naive-bayes,{},2831,image_segmentation experiment,168,42,7,7,1702344333
0.5476190476190477,0.5347985347985348,0.5347985347985348,0.5476190476190477,2,0.0008985996246337891,0.0002727508544921875,image_segmentation,naive-bayes,{},2831,image_segmentation experiment,168,42,7,7,1702344333
0.5476190476190477,0.5347985347985348,0.5347985347985348,0.5476190476190477,3,0.0008790493011474609,0.00026917457580566406,image_segmentation,naive-bayes,{},2831,image_segmentation experiment,168,42,7,7,1702344333
0.5714285714285714,0.5618429189857761,0.5618429189857761,0.5714285714285714,1,0.08495044708251953,0.000240325927734375,image_segmentation,mlp,{},73339,image_segmentation experiment,168,42,7,7,1702344333
0.5714285714285714,0.5618429189857761,0.5618429189857761,0.5714285714285714,2,0.07896852493286133,0.00017452239990234375,image_segmentation,mlp,{},73339,image_segmentation experiment,168,42,7,7,1702344333
0.5238095238095238,0.5273060273060273,0.5273060273060274,0.5238095238095238,3,0.0882418155670166,0.0002193450927734375,image_segmentation,mlp,{},73340,image_segmentation experiment,168,42,7,7,1702344334
0.5,0.5086580086580087,0.5086580086580087,0.5,1,0.0022475719451904297,0.0005812644958496094,image_segmentation,svm,{},29641,image_segmentation experiment,168,42,7,7,1702344334
0.5,0.5086580086580087,0.5086580086580087,0.5,2,0.0018644332885742188,0.0005252361297607422,image_segmentation,svm,{},29641,image_segmentation experiment,168,42,7,7,1702344334
0.5,0.5086580086580087,0.5086580086580087,0.5,3,0.001848459243774414,0.0005266666412353516,image_segmentation,svm,{},29641,image_segmentation experiment,168,42,7,7,1702344334
